;Date;Unix;Ticker;DE Ratio;Trailing P/E;Price/Sales;Price/Book;Profit Margin;Operating Margin;Return on Assets;Return on Equity;Revenue Per Share;Market Cap;Enterprise Value;Forward P/E;PEG Ratio;Enterprise Value/Revenue;Enterprise Value/EBITDA;Revenue;Gross Profit;EBITDA;Net Income Avl to Common ;Diluted EPS;Earnings Growth;Revenue Growth;Total Cash;Total Cash Per Share;Total Debt;Current Ratio;Book Value Per Share;Cash Flow;Beta;Held by Insiders;Held by Institutions;Shares Short (as of;Short Ratio;Short % of Float;Shares Short (prior
4380;10/04/2007 09:28;1176190133.0;hrl;0.189;17.71;0.88;2.72;5.01;7.91;9.89;16.53;42.348;5110000000.0;5330000000.0;N/A;1.68;0.91;9.029;0.91;1380000000.0;9.029;292190000.0;2.09;8.70;6.20;138830000.0;1.007;356380000.0;2.107;13.651;376020000.0;0.21;46.73;28.20;1.6;1.6;0.30;N/A
4381;12/01/2009 23:59;1231801153.0;hrl;0.224;14.74;0.61;2.04;4.23;7.54;9.08;14.67;49.903;4130000000.0;4390000000.0;N/A;1.54;0.65;6.901;0.65;1520000000.0;6.901;285500000.0;2.08;33.00;11.80;154780000.0;1.151;450000000.0;1.841;14.924;271620000.0;0.66;47.85;29.40;2150000.0;2.3;1.60;2210000.0
4382;18/05/2013 11:29;1368869359.0;hrl;8.52;22.96;1.36;3.85;6.04;8.78;10.25;17.86;31.53;10350000000.0;10350000000.0;18.81;1.94;1.25;12.20;1.25;1330000000.0;12.20;501370000.0;1.86;1.00;3.80;887680000.0;3.35;250000000.0;3.26;11.06;507430000.0;0.48;49.29;33.30;6510000.0;6.90;4.90;6870000.0
4383;10/08/2004 05:14;1092107688.0;hrs;0.322;24.35;1.21;2.36;4.99;8.31;5.76;10.04;37.647;3050000000.0;2810000000.0;16.89;1.26;1.11;10.62;1.11;517100000.0;10.62;125700000.0;1.88;28.00;11.60;643600000.0;9.67;411300000.0;2.848;19.316999;239300000.0;0.233;0.52;91.62;1180000.0;2.874;1.79;N/A
4384;13/01/2005 13:27;1105619261.0;hrs;0.308;27.92;1.46;2.90;5.31;8.75;6.40;11.04;38.749;3860000000.0;3700000000.0;18.73;1.31;1.40;12.99;1.40;630300000.0;12.99;140300000.0;2.066;123.20;20.40;562800000.0;8.41;408900000.0;3.011;19.882;193300000.0;0.227;0.58;90.58;2130000.0;4.292;3.20;2750000.0
4385;19/03/2007 19:30;1174329027.0;hrs;0.389;20.21;1.67;3.52;8.74;15.92;12.86;20.20;28.835;6490000000.0;6720000000.0;N/A;1.03;1.75;9.104;1.75;1100000000.0;9.104;335500000.0;2.40;213.30;20.70;367900000.0;2.744;699200000.0;1.751;13.531;404500000.0;1.73;0.56;83.70;3480000.0;2.8;2.60;3290000.0
4386;21/03/2007 08:58;1174463919.0;hrs;0.389;20.53;1.72;3.63;8.74;15.92;12.86;20.20;28.835;6590000000.0;6920000000.0;N/A;1.03;1.81;9.38;1.81;1100000000.0;9.38;335500000.0;2.40;213.30;20.70;367900000.0;2.744;699200000.0;1.751;13.531;404500000.0;1.73;0.56;83.70;3480000.0;2.8;2.60;3290000.0
4387;08/06/2007 15:39;1181309954.0;hrs;0.366;15.10;1.69;3.39;11.87;14.30;10.64;26.64;30.273;6890000000.0;7030000000.0;N/A;0.63;1.75;9.815;1.75;1100000000.0;9.815;477900000.0;3.40;196.40;21.70;522600000.0;3.892;730300000.0;1.508;14.985;442500000.0;1.38;0.56;86.70;3650000.0;3.9;2.70;3340000.0
4388;09/02/2008 02:06;1202519205.0;hrs;0.45;14.65;1.50;3.28;10.71;14.62;11.33;25.81;36.302;7440000000.0;7810000000.0;N/A;0.94;1.62;8.975;1.62;1370000000.0;8.975;517000000.0;3.74;21.60;29.70;434900000.0;3.205;993100000.0;1.919;16.278;445100000.0;1.15;0.33;78.10;1060000.0;1.5;0.80;1030000.0
4389;15/04/2008 00:01;1208210462.0;hrs;0.45;13.04;1.38;2.99;10.71;14.60;11.32;25.81;36.302;6650000000.0;7200000000.0;N/A;0.79;1.49;8.285;1.49;1370000000.0;8.285;517000000.0;3.73;21.60;29.70;434900000.0;3.186;993100000.0;1.919;16.309;445100000.0;1.28;0.30;83.60;0.7;0.7;0.70;1020000.0
4390;24/06/2008 16:35;1214318112.0;hrs;0.41;17.40;1.41;3.26;8.06;14.06;10.56;19.63;38.164;6990000000.0;7740000000.0;N/A;0.85;1.52;8.728;1.52;1370000000.0;8.728;410100000.0;2.98;49.70;24.00;326400000.0;2.423;893800000.0;1.95;16.325001;468500000.0;1.31;6.34;84.80;1880000.0;1.40;1.40;1350000.0
4391;14/04/2010 06:46;1271220380.0;hrs;N/A;32.12;1.31;3.17;4.10;16.60;11.60;14.28;37.514;7340000000.0;7340000000.0;N/A;0.75;1.49;7.68;1.49;1580000000.0;7.68;296400000.0;1.53;N/A;8.70;314400000.0;2.404;1220000000.0;1.855;15.571;798900000.0;0.89;0.40;84.10;3580000.0;4.3;N/A;2780000.0
4392;25/09/2010 07:08;1285391331.0;hrs;55.14;10.61;1.11;2.60;10.79;17.93;12.68;27.67;40.36;6500000000.0;6500000000.0;9.57;1.91;1.25;5.92;1.25;1870000000.0;5.92;555700000.0;4.28;N/A;12.50;459900000.0;3.56;1210000000.0;1.91;17.18;6500000000.0;0.98;0.45;85.40;3360000.0;2.80;N/A;3140000.0
4393;20/10/2011 07:46;1319089578.0;hrs;82.49;7.78;0.73;1.76;9.93;17.16;11.64;24.97;47.28;6000000000.0;6000000000.0;6.57;0.74;1.01;4.88;1.01;2109999999.9999998;4.88;580800000.0;4.60;11.80;14.50;372300000.0;3.10;2069999999.9999998;1.55;20.32;6000000000.0;0.80;0.33;85.60;15070000.0;9.90;12.80;14910000.0
4394;28/07/2012 11:41;1343468492.0;hrs;117.67;147.09;0.78;2.45;0.58;15.89;10.27;5.99;51.62;6770000000.0;6770000000.0;8.24;3.08;1.12;5.56;1.12;2109999999.9999998;5.56;132900000.0;0.29;N/A;4.50;305300000.0;2.68;2240000000.0;1.47;16.82;759500000.0;1.28;0.36;92.00;8180000.0;11.80;6.90;9000000.0
4395;14/11/2012 06:40;1352871634.0;hrs;106.73;N/A;1.02;2.94;3.29;17.25;10.10;27.53;47.80;7110000000.0;7110000000.0;9.24;3.18;1.32;6.22;1.32;1880000000.0;6.22;550400000.0;1.63;N/A;5.60;330900000.0;2.91;1980000000.0;1.88;16.35;894700000.0;1.34;0.41;89.90;4340000.0;4.10;3.90;4870000.0
4396;18/11/2012 17:15;1353255345.0;hrs;106.73;N/A;0.98;2.83;3.29;17.25;10.10;27.53;47.80;6920000000.0;6920000000.0;8.94;3.06;1.29;6.05;1.29;1880000000.0;6.05;550400000.0;1.63;N/A;5.60;330900000.0;2.91;1980000000.0;1.88;16.35;894700000.0;1.34;0.41;89.90;4340000.0;4.10;3.90;4870000.0
4397;13/05/2013 02:02;1368403335.0;hrs;114.84;31.34;1.02;3.17;3.60;16.47;9.96;29.49;46.47;6810000000.0;6810000000.0;10.49;3.25;1.31;6.49;1.31;1880000000.0;6.49;522100000.0;1.56;N/A;12.10;459100000.0;4.19;1920000000.0;1.47;15.33;882900000.0;1.21;0.41;86.30;4220000.0;3.80;3.80;5310000.0
4398;29/11/2004 02:19;1101691158.0;hsp;0.773;16.21;1.89;5.53;11.79;16.43;13.68;26.62;16.87;5030000000.0;5600000000.0;18.32;2.60;2.12;9.64;2.12;N/A;9.64;310990000.0;1.989;N/A;N/A;135450000.0;0.87;698810000.0;2.165;5.79;N/A;N/A;6.02;62.11;1400000.0;1.646;0.96;N/A
4399;29/08/2006 06:04;1156824293.0;hsp;0.537;27.65;2.16;4.39;8.37;13.88;8.75;17.66;16.523;5890000000.0;6330000000.0;N/A;1.51;2.40;12.151;2.40;849060000.0;12.151;220760000.0;1.36;24.80;1.40;256450000.0;1.633;697120000.0;2.613;8.268;450860000.0;0.67;0.23;70.70;1390000.0;0.90;0.90;1110000.0
4400;15/07/2007 02:54;1184460874.0;hsp;1.919;50.56;2.28;4.66;4.56;14.88;6.79;9.92;17.976;6380000000.0;8760000000.0;N/A;1.65;3.12;14.915;3.12;939240000.0;14.915;128139999.99999999;0.81;N/A;17.80;250220000.0;1.598;2630000000.0;2.393;8.747;343480000.0;0.12;0.08;73.30;1920000.0;1.20;1.20;1610000.0
4401;12/04/2010 10:57;1271062631.0;hsp;N/A;22.73;2.38;3.51;10.41;17.21;7.89;18.36;24.095;10000000000.0;10000000000.0;N/A;1.33;2.58;11.384;2.58;1460000000.0;11.384;403900000.0;2.48;7.60;15.50;946600000.0;5.777;1730000000.0;2.864;16.047001;944900000.0;0.97;0.17;81.10;1630000.0;2.2;N/A;1750000.0
4402;27/07/2012 04:13;1343355227.0;hsp;58.55;N/A;1.40;1.85;2.96;9.37;3.86;3.67;24.38;6740000000.0;6740000000.0;13.02;2.00;1.68;10.86;1.68;1400000000.0;10.86;119100000.0;0.73;73.20;3.60;655900000.0;3.97;1780000000.0;2.98;18.41;515299999.99999994;0.58;0.34;95.00;9820000.0;9.30;6.70;9710000.0
4403;22/04/2013 03:01;1366592462.0;hsp;57.06;116.38;1.26;1.69;1.08;3.78;1.63;1.48;24.80;6120000000.0;6120000000.0;15.14;2.05;1.50;15.99;1.50;1110000000.0;15.99;44200000.0;0.27;N/A;8.40;772100000.0;4.67;1740000000.0;2.68;18.40;478000000.0;0.60;0.36;91.60;11890000.0;7.20;7.20;9720000.0
4404;23/05/2013 10:55;1369299346.0;hsp;58.51;N/A;1.46;1.96;1.81;0.04;0.02;2.41;24.28;6930000000.0;6930000000.0;17.10;2.38;1.73;29.96;1.73;1110000000.0;29.96;72600000.0;0.44;N/A;8.50;726800000.0;4.39;1750000000.0;2.65;18.04;411800000.0;0.60;0.36;91.60;11540000.0;8.20;7.00;11340000.0
4405;29/08/2006 00:09;1156802956.0;hst;1.1;16.17;2.70;2.22;13.63;14.35;3.78;4.74;10.611;11470000000.0;16590000000.0;N/A;2.27;3.96;16.577;3.96;945000000.0;16.577;150000000.0;1.36;262.60;25.50;524000000.0;1.007;5720000000.0;0.828;9.802;626000000.0;0.8;4.04;97.10;23120000.0;8.4;4.60;21680000.0
4406;20/02/2007 06:13;1171948393.0;hst;1.114;20.47;3.23;2.83;13.67;14.55;4.12;5.77;10.325;14390000000.0;20100000000.0;N/A;1.19;4.46;18.375;4.46;945000000.0;18.375;194000000.0;1.35;N/A;39.60;223000000.0;0.428;5840000000.0;0.488;9.879;807000000.0;1.05;1.00;86.80;22230000.0;9.8;4.50;23660000.0
4407;12/04/2007 11:57;1176371864.0;hst;1.126;17.82;2.84;2.69;15.12;15.67;4.97;8.09;10.133;13850000000.0;19470000000.0;N/A;0.97;3.99;15.485;3.99;1680000000.0;15.485;289000000.0;1.48;164.90;40.30;364000000.0;0.695;5880000000.0;0.912;9.835;881000000.0;1.15;0.96;92.00;21820000.0;5.9;4.30;26020000.0
4408;06/07/2007 21:18;1183749529.0;hst;1.218;17.76;2.67;2.60;14.78;15.51;4.92;8.30;9.842;13140000000.0;18970000000.0;N/A;2.61;3.72;14.471;3.72;1680000000.0;14.471;324000000.0;1.417;8.70;25.80;1170000000.0;2.243;6470000000.0;6.613;9.985;902000000.0;0.93;1.00;99.40;27850000.0;6.2;5.60;28790000.0
4409;05/05/2008 06:13;1209960822.0;hst;1.038;16.37;1.71;1.75;11.00;16.58;4.68;10.61;10.46;9420000000.0;14820000000.0;N/A;1.13;2.71;10.356;2.71;3170000000.0;10.356;560000000.0;1.10;67.40;2.60;317000000.0;0.607;5620000000.0;2.112;10.213;1110000000.0;1.27;3.42;102.50;45120000.0;6.5;9.00;41120000.0
4410;29/09/2008 23:49;1222724994.0;hst;1.064;10.54;1.32;1.33;11.68;16.37;4.72;11.06;10.532;6440000000.0;12750000000.0;N/A;0.95;2.32;8.861;2.32;3170000000.0;8.861;594000000.0;1.18;27.50;2.40;505000000.0;0.972;5910000000.0;8.333;10.524;1120000000.0;1.57;3.44;108.00;61360000.0;7.5;12.30;58880000.0
4411;15/11/2011 05:13;1321330428.0;hst;79.32;N/A;2.06;1.46;0.79;6.36;1.55;0.49;7.08;15020000000.0;15020000000.0;12.79;0.61;3.10;16.50;3.10;2730000000.0;16.50;32000000.0;0.05;N/A;13.50;524000000.0;0.74;5490000000.0;2.03;9.63;15020000000.0;2.85;3.24;101.70;39420000.0;3.50;N/A;35910000.0
4412;23/05/2013 19:18;1369329481.0;hst;75.96;114.20;2.43;1.92;2.13;9.21;2.39;1.43;7.73;18530000000.0;18530000000.0;12.28;1.03;3.32;15.02;3.32;3310000000.0;15.02;98000000.0;0.16;N/A;31.90;1080000000.0;1.44;5530000000.0;7.31;9.52;886000000.0;1.72;2.42;106.20;33820000.0;5.80;5.40;32950000.000000004
4413;16/08/2004 20:12;1092679945.0;hsy;0.814;23.01;2.87;9.40;12.87;19.48;15.47;43.34;16.299;12430000000.0;13340000000.0;21.64;2.34;3.12;13.08;3.12;1630000000.0;13.08;550270000.0;2.097;13.40;1.30;19480000.0;0.08;1070000000.0000001;1.838;5.077;692550000.0;0.216;24.02;41.21;4670000.0;7.907;2.39;4890000.0
4414;23/01/2005 07:39;1106462391.0;hsy;1.629;25.62;3.19;14.70;13.03;19.82;15.47;46.47;16.71;13760000000.0;15200000000.0;24.41;2.73;3.50;14.5;3.50;1630000000.0;14.5;565530000.0;2.182;13.40;1.30;87390000.0;0.36;1530000000.0;1.162;3.822;867630000.0;0.211;25.07;43.97;4210000.0;7.34;2.29;4640000.0
4415;17/02/2005 02:48;1108604924.0;hsy;1.205;26.80;3.46;14.13;13.34;20.37;16.04;49.70;17.253;15230000000.0;16590000000.0;24.18;2.69;3.75;18.39;3.75;1630000000.0;18.39;590880000.0;2.31;13.40;1.30;54840000.0;0.22;1310000000.0;0.92;4.412;867630000.0;0.266;25.07;43.81;3530000.0;5.763;1.91;4210000.0
4416;09/03/2005 01:50;1110329436.0;hsy;1.205;27.59;3.57;14.55;13.34;20.37;16.04;49.70;17.253;15670000000.0;17050000000.0;24.89;2.78;3.85;15.62;3.85;1630000000.0;15.62;590880000.0;2.31;13.40;1.30;54840000.0;0.22;1310000000.0;0.92;4.417;867630000.0;0.255;25.11;43.60;4210000.0;4.885;2.29;3530000.0
4417;13/02/2007 00:07;1171321653.0;hsy;3.061;21.64;2.38;17.24;11.31;20.44;14.95;65.60;20.991;11730000000.0;13870000000.0;N/A;2.22;2.80;11.469;2.80;1870000000.0;11.469;559060000.0;2.34;2.90;1.20;97140000.0;0.419;2089999999.9999998;0.975;2.942;N/A;0.31;0.27;41.30;6250000.0;6.4;2.70;5810000.0
4418;16/05/2007 10:53;1179305613.0;hsy;3.175;23.26;2.42;19.32;10.69;20.19;15.63;68.29;21.253;12020000000.0;13930000000.0;N/A;2.36;2.81;11.339;2.81;1870000000.0;11.339;530059999.99999994;2.24;22.70;1.80;60480000.0;0.262;1970000000.0;0.938;2.696;N/A;0.29;7.77;56.50;8029999.999999999;6.2;3.50;8760000.0
4419;18/06/2007 10:11;1182154293.0;hsy;3.175;22.81;2.35;18.80;10.69;20.19;15.48;68.29;21.253;11670000000.0;13580000000.0;N/A;2.31;2.74;11.032;2.74;1870000000.0;11.032;530059999.99999994;2.24;23.70;1.20;60480000.0;0.265;1970000000.0;0.938;2.717;860720000.0;0.35;7.86;60.00;8720000.0;7.6;3.80;8029999.999999999
4420;14/12/2007 06:10;1197609045.0;hsy;4.399;28.72;1.77;16.25;6.34;18.83;12.90;45.76;21.494;8780000000.0;11100000000.0;N/A;1.94;2.25;9.175;2.25;1870000000.0;9.175;313380000.0;1.35;66.10;1.20;41570000.0;0.183;2370000000.0;0.901;2.376;812120000.0;0.16;8.08;58.70;8140000.000000001;4.7;3.60;7770000.0
4421;16/10/2008 21:43;1224186234.0;hsy;3.21;36.44;1.49;12.32;4.43;15.78;11.84;37.63;21.994;8000000000.0;9390000000.0;N/A;3.28;1.88;8.676;1.88;1630000000.0;8.676;221840000.0;0.97;1066.80;5.10;45430000.0;0.2;1950000000.0;1.061;2.677;805400000.0;0.15;10.35;68.50;12740000.0;4.1;5.60;14860000.0
4422;06/12/2008 23:56;1228604166.0;hsy;3.649;27.97;1.53;12.74;5.56;14.92;10.70;49.18;22.403;7860000000.0;9970000000.0;N/A;2.69;1.96;9.636;1.96;1630000000.0;9.636;283590000.0;1.24;98.40;6.40;135630000.0;0.597;2240000000.0;1.056;2.703;712140000.0;0.25;0.13;75.30;7570000.0;6.6;3.30;7520000.0
4423;22/02/2009 20:17;1235330226.0;hsy;N/A;25.43;1.55;25.04;6.07;15.01;12.22;68.36;22.563;7880000000.0;9850000000.0;N/A;2.45;1.92;9.61;1.92;1630000000.0;9.61;311400000.0;1.36;51.20;2.60;37100000.0;0.163;2009999999.9999998;1.059;1.399;N/A;0.17;0.13;71.10;5120000.0;3.3;2.30;6630000.0
4424;24/10/2011 02:57;1319417875.0;hsy;176.97;22.89;2.29;13.38;10.23;17.78;16.59;68.14;26.04;14770000000.0;14770000000.0;19.38;2.77;2.49;11.84;2.49;2420000000.0;11.84;605820000.0;2.63;178.30;7.50;790300000.0;3.48;1850000000.0;1.63;4.45;14770000000.0;0.29;8.09;65.60;6290000.0;4.90;4.10;6420000.0
4425;12/01/2012 07:58;1326351480.0;hsy;171.71;22.60;2.29;14.82;10.38;18.06;16.89;68.48;26.41;15100000000.0;15100000000.0;19.58;2.80;2.52;11.80;2.52;2420000000.0;11.80;622340000.0;2.70;9.20;5.00;292340000.0;1.30;1640000000.0;1.54;4.12;770450000.0;0.16;0.16;73.70;5520000.0;5.00;3.60;5720000.0
4426;11/05/2013 20:29;1368296968.0;hsy;170.17;28.55;2.92;17.70;10.45;18.46;16.46;70.48;29.98;21060000000.0;21060000000.0;21.81;2.52;3.13;14.70;3.13;2860000000.0;14.70;704190000.0;3.08;21.80;5.50;730100000.0;3.25;1890000000.0;1.46;4.96;N/A;0.09;0.12;74.20;3750000.0;3.90;2.50;3450000.0
4427;16/09/2004 18:35;1095352508.0;hum;0.416;11.50;0.24;1.63;2.13;3.37;5.45;15.18;79.531;3110000000.0;1400000000.0;10.49;0.91;0.11;2.57;0.11;2350000000.0;2.57;277010000.0;1.697;60.40;8.60;2530000000.0;15.85;795740000.0;1.523;11.979;384730000.0;0.359;6.20;77.16;3740000.0;2.164;2.50;1560000.0
4428;24/11/2004 22:46;1101332785.0;hum;0.369;13.02;0.29;1.87;2.29;3.63;5.68;15.85;80.116;3820000000.0;1820000000.0;12.47;1.10;0.14;3.1;0.14;2350000000.0;3.1;299200000.0;1.839;60.40;8.60;2710000000.0;16.99;747020000.0;1.555;12.687;618540000.0;0.324;6.15;78.61;2980000.0;1.858;1.99;2230000.0
4429;28/11/2005 21:06;1133208392.0;hum;0.312;25.66;0.54;3.21;2.08;3.08;4.40;13.26;86.731;7400000000.0;5120000000.0;N/A;1.47;0.37;9.161;0.37;2430000000.0;9.161;291000000.0;1.77;40.80;20.30;3210000000.0;19.703;737130000.0;1.21;14.536;891610000.0;N/A;0.93;80.00;3820000.0;2.3;2.50;2800000.0
4430;28/01/2007 06:44;1169963054.0;hum;0.433;22.03;0.46;3.07;2.09;3.56;5.17;15.44;118.874;8890000000.0;5710000000.0;N/A;1.25;0.29;6.827;0.29;2770000000.0;6.827;405930000.0;2.43;240.10;47.80;4420000000.0;26.614;1250000000.0;1.316;17.400999;916570000.0;0.28;0.95;89.30;2000000.0;1.1;1.20;2049999.9999999998
4431;10/04/2007 15:13;1176210784.0;hum;0.512;21.79;0.49;3.44;2.28;3.85;6.31;17.64;130.48;10540000000.0;N/A;N/A;0.92;N/A;N/A;N/A;2770000000.0;N/A;487420000.0;2.90;139.90;54.40;4930000000.0;29.601;1560000000.0;1.412;18.327;1690000000.0;0.28;0.95;89.30;2000000.0;1.1;1.20;2049999.9999999998
4432;02/05/2008 18:25;1209745554.0;hum;0.486;9.78;0.32;2.03;3.30;5.37;7.39;23.54;151.554;8170000000.0;4470000000.0;N/A;0.74;0.18;2.899;0.18;25290000000.0;2.899;833680000.0;4.91;56.90;12.10;5680000000.0;33.353;1960000000.0;1.508;23.697001;1220000000.0;0.17;0.71;86.20;3240000.0;1.1;1.90;3890000.0
4433;12/08/2009 17:49;1250092155.0;hum;N/A;6.78;0.19;1.14;2.79;4.55;6.47;18.24;181.198;1460000000.0;1460000000.0;N/A;0.50;0.05;0.905;0.05;5240000000.0;0.905;844590000.0;5.01;34.20;7.50;6170000000.0;36.359;1840000000.0;1.605;29.815001;1080000000.0;1.35;8.06;79.20;5900000.0;3.50;3.50;5920000.0
4434;14/08/2011 05:55;1313294155.0;hum;25.27;9.87;0.35;1.63;3.61;6.01;7.99;18.14;211.58;5120000000.0;5120000000.0;9.55;1.19;0.14;2.12;0.14;6780000000.0;2.12;1280000000.0;7.52;35.30;8.10;9180000000.0;55.01;1920000000.0;1.81;45.48;5120000000.0;1.10;0.70;91.00;2750000.0;1.80;1.60;3100000.0
4435;29/12/2011 06:58;1325138297.0;hum;25.09;11.15;0.40;1.86;3.66;6.07;7.60;17.94;218.39;4780000000.0;4780000000.0;10.98;1.27;0.13;1.91;0.13;6780000000.0;1.91;1330000000.0;7.86;13.10;11.40;11880000000.0;72.68;1970000000.0;1.60;48.06;3830000000.0;0.92;0.70;91.00;2660000.0;1.50;1.60;2750000.0
4436;04/01/2012 01:00;1325635229.0;hum;25.09;11.24;0.39;1.82;3.66;6.07;7.60;17.94;218.39;4410000000.0;4410000000.0;11.07;1.25;0.12;1.77;0.12;6780000000.0;1.77;1330000000.0;7.86;13.10;11.40;11880000000.0;72.68;1970000000.0;1.60;48.06;3830000000.0;0.92;0.70;91.00;2170000.0;1.60;1.30;2660000.0
4437;25/04/2013 00:18;1366841939.0;hum;33.17;9.65;0.29;1.30;3.12;5.15;6.69;14.45;242.29;5080000000.0;5080000000.0;8.49;0.94;0.13;2.16;0.13;8140000000.000001;2.16;1220000000.0;7.47;3.50;5.50;9310000000.0;58.77;2940000000.0;1.84;55.88;1920000000.0;0.65;0.32;93.50;5500000.0;2.30;3.50;4570000.0
4438;07/05/2013 11:17;1367918241.0;hum;31.62;8.45;0.30;1.30;3.67;6.00;7.09;16.63;245.77;5000000000.0;5000000000.0;8.89;0.92;0.13;1.84;0.13;8140000000.000001;1.84;1450000000.0;8.93;90.70;2.60;9540000000.0;60.56;2900000000.0;1.83;58.18;11000000.0;0.66;0.32;93.50;3910000.0;1.20;2.50;5500000.0
4439;09/10/2003 08:05;1065679512.0;ibm;0.897;23.76;1.86;5.97;7.88;10.31;7.34;28.60;48.948;160320000000.0;178340000000.0;18.75;2.10;2.09;13.98;2.09;30280000000.0;13.98;6720000000.0;3.86;53.70;7.10;5820000000.0;3.36;23840000000.0;1.263;15.36;N/A;1.533;1.00;56.81;20300000.0;3.033;1.18;17980000.0
4440;15/12/2003 02:04;1071450251.0;ibm;0.843;23.78;1.83;5.82;7.83;10.20;7.24;27.60;49.607;159500000000.0;176350000000.0;18.93;2.16;2.03;13.64;2.03;30280000000.0;13.64;6810000000.0;3.899;53.70;7.10;6170000000.0;3.59;23020000000.0;1.245;15.88;N/A;1.484;1.00;56.44;15740000.0;2.361;0.92;19170000.0
4441;21/06/2004 02:34;1087778057.0;ibm;0.84;20.12;1.67;5.41;8.57;11.42;7.89;29.10;52.211;151780000000.0;166950000000.0;16.34;1.82;1.83;10.99;1.83;33020000000.000004;10.99;7830000000.0;4.477;111.90;9.80;8500000000.0;5.04;23670000000.0;1.204;16.723;15850000000.0;1.467;1.00;56.66;13360000.0;2.335;0.80;12010000.0
4442;10/08/2004 07:33;1092116026.0;ibm;0.761;17.93;1.51;4.85;8.72;11.40;8.09;29.16;53.466;139960000000.0;153580000000.0;15.16;1.68;1.65;10.04;1.65;33020000000.000004;10.04;8090000000.0;4.66;111.90;9.80;8189999999.999999;4.89;21930000000.0;1.205;17.209999;15850000000.0;1.449;1.00;56.94;13540000.0;2.797;0.82;13780000.0
4443;10/10/2004 03:40;1097372411.0;ibm;0.761;18.61;1.58;5.08;8.72;11.40;8.09;29.16;53.466;145260000000.0;158990000000.0;15.71;1.74;1.71;10.39;1.71;33020000000.000004;10.39;8090000000.0;4.66;111.90;9.80;8189999999.999999;4.89;21930000000.0;1.205;17.209999;16000000000.0;1.445;1.00;56.82;12120000.0;2.886;0.73;11860000.0
4444;09/12/2004 01:53;1102553626.0;ibm;0.739;20.55;1.69;5.39;8.56;11.22;8.05;28.57;55.008;160890000000.0;172260000000.0;17.48;1.95;1.82;11.24;1.82;33020000000.000004;11.24;8109999999.999999;4.703;111.90;9.80;9670000000.0;5.81;21950000000.0;1.207;17.841999;16030000000.000002;1.584;1.00;56.19;11120000.0;1.781;0.68;10270000.0
4445;10/12/2004 14:12;1102684372.0;ibm;0.739;20.73;1.71;5.47;8.56;11.22;8.05;28.57;55.008;162320000000.0;174600000000.0;17.63;1.93;1.84;11.39;1.84;33020000000.000004;11.39;8109999999.999999;4.703;111.90;9.80;9670000000.0;5.81;21950000000.0;1.207;17.841999;16030000000.000002;1.584;1.00;56.20;11120000.0;1.781;0.68;10270000.0
4446;27/02/2005 08:07;1109488042.0;ibm;0.771;18.74;1.57;5.12;8.77;11.40;8.19;29.27;56.349;151510000000.0;163870000000.0;15.09;1.65;1.70;10.31;1.70;33020000000.000004;10.31;8449999999.999999;4.95;111.90;9.80;10570000000.0;6.47;22930000000.0;1.18;18.077;16030000000.000002;1.646;1.00;57.23;12470000.0;2.391;0.77;11230000.0
4447;03/04/2005 17:00;1112540431.0;ibm;0.771;18.26;1.55;5.06;8.77;11.40;8.19;29.27;56.349;147660000000.0;160010000000.0;14.68;1.61;1.66;10.07;1.66;36030000000.0;10.07;8449999999.999999;4.95;11.20;8.00;10570000000.0;6.47;22930000000.0;1.18;18.077;15320000000.0;1.63;0.63;56.02;11030000.0;2.423;0.68;12470000.0
4448;06/07/2005 08:01;1120629704.0;ibm;0.782;14.96;1.24;4.03;8.73;12.09;7.09;29.23;58.477;120660000000.0;135419999999.99998;13.93;1.55;1.40;8.115;1.40;36030000000.0;8.115;8490000000.0;5.00;2.90;3.30;8650000000.0;5.362;23410000000.0;1.222;18.546;13840000000.0;1.64;0.12;56.00;8310000.000000001;0.8;0.50;12700000.0
4449;08/07/2005 08:33;1120804432.0;ibm;0.782;15.47;1.29;4.17;8.73;12.09;7.09;29.23;58.477;124840000000.0;139600000000.0;14.38;1.57;1.44;8.366;1.44;36030000000.0;8.366;8490000000.0;5.00;2.90;3.30;8650000000.0;5.362;23410000000.0;1.222;18.546;13840000000.0;1.64;0.12;56.00;8310000.000000001;0.8;0.50;12700000.0
4450;22/08/2005 04:07;1124676467.0;ibm;0.787;16.17;1.35;4.30;8.90;12.39;7.34;29.19;58.646;132070000000.0;147130000000.0;N/A;1.52;1.53;8.636;1.53;36030000000.0;8.636;8610000000.0;5.12;5.40;3.60;8660000000.0;5.426;23720000000.0;1.258;18.878;13160000000.0;N/A;0.12;56.00;8310000.000000001;0.8;0.50;12700000.0
4451;22/08/2005 11:45;1124703947.0;ibm;0.787;16.17;1.37;4.38;8.90;12.39;7.34;29.19;58.646;132070000000.0;147130000000.0;N/A;1.52;1.53;8.636;1.53;36030000000.0;8.636;8610000000.0;5.12;5.40;3.60;8660000000.0;5.426;23720000000.0;1.258;18.878;13160000000.0;N/A;0.12;56.00;8310000.000000001;0.8;0.50;12700000.0
